_id,clusterID,siteID,stationID,spaceID,connectionTime,disconnectTime,doneChargingTime,chargingTime,standbyTime,sessionDuration,kWhDelivered,powerkW,minpowerkW
7946,0001,0001,1-1-178-824,AG-1F07,2020-01-23 14:21:00,2020-01-24 00:29:12,2020-01-23 20:04:49,05:43:49,04:24:23,10:08:12,20.952,3.656367249987882,2.0669516606379483
7947,0001,0001,1-1-191-804,AG-4F34,2020-01-23 14:23:32,2020-01-24 00:12:26,2020-01-23 21:39:34,07:16:02,02:32:52,09:48:54,34.149,4.699044415564559,3.4792664289353032
7948,0001,0001,1-1-179-799,AG-3F25,2020-01-23 14:24:10,2020-01-23 21:28:59,2020-01-23 20:32:49,06:08:39,00:56:10,07:04:49,10.987,1.788200189882002,1.5517752756090863
7949,0001,0001,1-1-191-812,AG-4F46,2020-01-23 14:24:58,2020-01-24 01:26:15,2020-01-23 23:11:40,08:46:42,02:14:35,11:01:17,54.295,6.185114866147711,4.9263301156841495
7950,0001,0001,1-1-179-787,AG-3F16,2020-01-23 14:25:21,2020-01-23 23:34:25,2020-01-23 17:27:59,03:02:38,06:06:26,09:09:04,7.816,2.56776784084687,0.8541039339485186
7951,0001,0001,1-1-179-800,AG-3F32,2020-01-23 14:25:36,2020-01-23 22:28:36,2020-01-23 21:10:06,06:44:30,01:18:30,08:03:00,33.114,4.911841779975278,4.113540372670807
7952,0001,0001,1-1-179-796,AG-3F24,2020-01-23 14:36:57,2020-01-24 01:44:50,2020-01-24 01:12:50,10:35:53,00:32:00,11:07:53,23.011,2.171247346211307,2.067217328375714
7953,0001,0001,1-1-193-816,AG-1F05,2020-01-23 14:37:26,2020-01-23 20:18:23,2020-01-23 15:13:02,00:35:36,05:05:21,05:40:57,0.818,1.3786516853932582,0.14395072591289043
7954,0001,0001,1-1-179-791,AG-3F26,2020-01-23 14:38:56,2020-01-24 00:19:48,2020-01-23 17:55:26,03:16:30,06:24:22,09:40:52,12.731,3.8873282442748094,1.3150350051646964
7955,0001,0001,1-1-179-788,AG-3F22,2020-01-23 14:42:34,2020-01-23 19:33:52,2020-01-23 19:34:50,04:52:16,00:00:58,04:51:18,13.753,2.823380474452555,2.8327497425334704
7956,0001,0001,1-1-179-797,AG-3F23,2020-01-23 14:47:54,2020-01-24 01:30:10,2020-01-23 17:44:22,02:56:28,07:45:48,10:42:16,8.305,2.8237627502833393,0.7758459622171475
7957,0001,0001,1-1-191-808,AG-4F35,2020-01-23 14:51:18,2020-01-24 00:50:05,2020-01-23 19:45:32,04:54:14,05:04:33,09:58:47,11.576,2.3605755069672596,1.1599521251426506
7958,0001,0001,1-1-191-780,AG-4F45,2020-01-23 14:53:33,2020-01-23 23:31:25,2020-01-23 18:27:43,03:34:10,05:03:42,08:37:52,12.627,3.5375252918287936,1.4629634397528324
7959,0001,0001,1-1-179-810,AG-3F30,2020-01-23 14:56:45,2020-01-24 01:53:16,2020-01-24 01:31:19,10:34:34,00:21:57,10:56:31,11.947,1.1296212638545988,1.0918534690665378
7960,0001,0001,1-1-179-783,AG-3F29,2020-01-23 15:02:15,2020-01-23 23:32:56,2020-01-23 23:22:45,08:20:30,00:10:11,08:30:41,0.706,0.08463536463536463,0.08294768447504977
7961,0001,0001,1-1-191-789,AG-4F52,2020-01-23 15:02:55,2020-01-24 00:47:16,2020-01-24 00:29:31,09:26:36,00:17:45,09:44:21,0.916,0.09699964701729616,0.09405322152819373
7962,0001,0001,1-1-191-785,AG-4F48,2020-01-23 15:04:48,2020-01-24 01:20:44,2020-01-23 18:38:50,03:34:02,06:41:54,10:15:56,7.89,2.2118050147952033,0.7685896742071652
7963,0001,0001,1-1-179-801,AG-3F21,2020-01-23 15:04:54,2020-01-24 00:43:56,2020-01-24 00:02:40,08:57:46,00:41:16,09:39:02,27.618,3.0814107729498543,2.8618041563525414
7964,0001,0001,1-1-179-798,AG-3F18,2020-01-23 15:05:02,2020-01-24 00:47:03,2020-01-23 18:30:54,03:25:52,06:16:09,09:42:01,6.346,1.8495466321243523,0.6542080696429082
7965,0001,0001,1-1-179-809,AG-3F27,2020-01-23 15:08:12,2020-01-24 00:35:44,2020-01-24 00:36:42,09:28:30,00:00:58,09:27:32,58.589,6.183535620052771,6.194067896158815
7966,0001,0001,1-1-179-794,AG-3F20,2020-01-23 15:10:00,2020-01-23 22:04:10,2020-01-23 18:01:17,02:51:17,04:02:53,06:54:10,6.276,2.1984625863578864,0.9091991951710261
7967,0001,0001,1-1-191-802,AG-4F44,2020-01-23 15:12:39,2020-01-24 00:25:24,2020-01-24 00:10:25,08:57:46,00:14:59,09:12:45,26.104,2.9124899274778406,2.833541383989145
7968,0001,0001,1-1-179-777,AG-3F28,2020-01-23 15:12:45,2020-01-24 01:19:57,2020-01-23 19:52:16,04:39:31,05:27:41,10:07:12,13.693,2.9392880567646533,1.3530632411067194
7969,0001,0001,1-1-179-813,AG-3F15,2020-01-23 15:13:44,2020-01-24 00:03:42,2020-01-23 22:10:39,06:56:55,01:53:03,08:49:58,41.237,5.934567259644214,4.668633247374049
7970,0001,0001,1-1-179-779,AG-3F17,2020-01-23 15:15:25,2020-01-24 00:31:51,2020-01-23 17:42:12,02:26:47,06:49:39,09:16:26,4.982,2.036470988986034,0.5372072126040855
7971,0001,0001,1-1-179-790,AG-3F19,2020-01-23 15:18:03,2020-01-24 00:12:32,2020-01-23 21:13:22,05:55:19,02:59:10,08:54:29,15.879,2.6813828040714855,1.7825438897377528
7972,0001,0001,1-1-179-781,AG-3F31,2020-01-23 15:19:09,2020-01-24 00:11:29,2020-01-23 22:14:41,06:55:32,01:56:48,08:52:20,42.129,6.083122092090486,4.7484157795867254
7973,0001,0001,1-1-191-806,AG-4F41,2020-01-23 15:26:33,2020-01-24 01:10:18,2020-01-23 21:53:55,06:27:22,03:16:23,09:43:45,12.031,1.8635057223991052,1.236591006423983
7974,0001,0001,1-1-191-807,AG-4F47,2020-01-23 15:29:17,2020-01-24 01:13:41,2020-01-23 23:57:10,08:27:53,01:16:31,09:44:24,43.877,5.183513274045876,4.50482546201232
7975,0001,0001,1-1-191-805,AG-4F39,2020-01-23 15:31:48,2020-01-24 01:01:50,2020-01-23 20:31:37,04:59:49,04:30:13,09:30:02,15.574,3.116704652843404,1.6392725571603999
7976,0001,0001,1-1-191-792,AG-4F37,2020-01-23 15:32:18,2020-01-23 22:04:36,2020-01-23 22:04:27,06:32:09,00:00:09,06:32:18,0.841,0.12867525181690678,0.1286260514912057
7977,0001,0001,1-1-191-793,AG-4F38,2020-01-23 15:33:24,2020-01-24 02:18:10,2020-01-23 21:00:28,05:27:04,05:17:42,10:44:46,11.249,2.063615980432124,1.0467972910096677
7978,0001,0001,1-1-191-778,AG-4F43,2020-01-23 15:34:16,2020-01-23 20:36:20,2020-01-23 19:53:45,04:19:29,00:42:35,05:02:04,13.363,3.0899094354165326,2.6543147208121827
7979,0001,0001,1-1-191-811,AG-4F42,2020-01-23 15:36:26,2020-01-24 01:10:51,2020-01-23 22:36:06,06:59:40,02:34:45,09:34:25,41.561,5.942001588562351,4.341204120121863
7980,0001,0001,1-1-191-795,AG-4F51,2020-01-23 15:37:46,2020-01-23 19:55:18,2020-01-23 19:56:16,04:18:30,00:00:58,04:17:32,16.816,3.903133462282398,3.9177841056173954
7981,0001,0001,1-1-191-782,AG-4F50,2020-01-23 15:38:58,2020-01-24 03:40:22,2020-01-23 23:25:59,07:47:01,04:14:23,12:01:24,38.026,4.885393098033618,3.1626836706404218
7982,0001,0001,1-1-191-784,AG-4F40,2020-01-23 15:39:31,2020-01-24 01:46:22,2020-01-23 22:04:30,06:24:59,03:41:52,10:06:51,7.517,1.1715312351184033,0.7432149625113291
7983,0001,0001,1-1-191-786,AG-4F36,2020-01-23 15:40:33,2020-01-24 01:17:47,2020-01-23 19:24:06,03:43:33,05:53:41,09:37:14,13.563,3.6402594497875196,1.4097938441993418
7984,0001,0001,1-1-191-803,AG-4F49,2020-01-23 15:42:04,2020-01-24 01:04:27,2020-01-23 22:51:19,07:09:15,02:13:08,09:22:23,33.925,4.741991846243447,3.6194173606377613
7985,0001,0001,1-1-194-821,AG-1F13,2020-01-23 18:35:20,2020-01-24 00:56:23,2020-01-23 22:03:38,03:28:18,02:52:45,06:21:03,21.675,6.243398943831013,3.412937934654245
7986,0001,0001,1-1-193-820,AG-1F04,2020-01-23 18:51:18,2020-01-24 01:47:06,2020-01-24 01:08:01,06:16:43,00:39:05,06:55:48,38.959,6.205034729903111,5.621789321789323
7987,0001,0001,1-1-179-788,AG-3F22,2020-01-23 19:36:46,2020-01-24 02:57:12,2020-01-23 23:34:18,03:57:32,03:22:54,07:20:26,5.954,1.503957339320797,0.8111102701884507
7988,0001,0001,1-1-191-795,AG-4F51,2020-01-23 20:07:15,2020-01-24 01:30:51,2020-01-23 22:43:49,02:36:34,02:47:02,05:23:36,13.521,5.181562699595487,2.5069839307787394
7989,0001,0001,1-1-193-816,AG-1F05,2020-01-23 20:21:59,2020-01-24 01:41:31,2020-01-23 23:07:57,02:45:58,02:33:34,05:19:32,13.083,4.729744928700542,2.456645107448362
7990,0001,0001,1-1-191-778,AG-4F43,2020-01-23 20:37:58,2020-01-24 01:32:52,2020-01-24 01:33:50,04:55:52,00:00:58,04:54:54,16.104,3.2657954033348355,3.2765005086469987
7991,0001,0001,1-1-179-799,AG-3F25,2020-01-23 21:47:38,2020-01-24 01:50:07,2020-01-24 00:40:41,02:53:03,01:09:26,04:02:29,9.168,3.178734469806414,2.2685270465324074
7992,0001,0001,1-1-179-794,AG-3F20,2020-01-23 22:09:17,2020-01-23 23:28:12,2020-01-23 23:29:08,01:19:51,00:00:56,01:18:55,7.278,5.468753913587977,5.533431890179514
7993,0001,0001,1-1-191-792,AG-4F37,2020-01-23 22:13:12,2020-01-24 01:29:19,2020-01-23 23:59:03,01:45:51,01:30:16,03:16:07,9.869,5.594142654700047,3.0193252315798422
7994,0001,0001,1-1-179-800,AG-3F32,2020-01-23 22:44:21,2020-01-24 00:13:21,2020-01-24 00:03:21,01:19:00,00:10:00,01:29:00,0.846,0.6425316455696203,0.5703370786516854
7995,0001,0001,1-1-178-828,AG-1F10,2020-01-23 23:34:50,2020-01-24 02:12:44,2020-01-24 02:04:03,02:29:13,00:08:41,02:37:54,12.401,4.986440299341003,4.71222292590247
7996,0001,0001,1-1-178-823,AG-1F08,2020-01-23 23:36:08,2020-01-24 01:27:47,2020-01-24 01:22:07,01:45:59,00:05:40,01:51:39,3.819,2.1620380562981603,2.0523063143752798
7997,0001,0001,1-1-179-787,AG-3F16,2020-01-23 23:39:30,2020-01-24 01:09:12,2020-01-24 01:10:10,01:30:40,00:00:58,01:29:42,9.031,5.97639705882353,6.040802675585284
7998,0001,0001,1-1-193-819,AG-1F06,2020-01-24 00:05:18,2020-01-24 02:18:37,2020-01-24 02:19:36,02:14:18,00:00:59,02:13:19,10.583,4.72807148175726,4.762945368171021
7999,0001,0001,1-1-179-800,AG-3F32,2020-01-24 00:20:19,2020-01-24 03:02:40,2020-01-24 02:23:03,02:02:44,00:39:37,02:42:21,12.02,5.8761542639869635,4.442254388666461
8000,0001,0001,1-1-194-818,AG-1F14,2020-01-24 00:23:31,2020-01-24 01:32:37,2020-01-24 01:30:30,01:06:59,00:02:07,01:09:06,2.494,2.233988554366758,2.1655571635311146
8001,0001,0001,1-1-194-826,AG-1F11,2020-01-24 00:26:11,2020-01-24 01:58:51,2020-01-24 01:59:50,01:33:39,00:00:59,01:32:40,9.621,6.164014949279232,6.229424460431654
8002,0001,0001,1-1-178-823,AG-1F08,2020-01-24 04:54:44,2020-01-24 07:05:14,2020-01-24 06:43:37,01:48:53,00:21:37,02:10:30,5.472,3.0153375172202668,2.5158620689655176
8003,0102,0019,19-102-260-1635,01,2020-01-24 14:56:05,2020-01-25 00:48:38,2020-01-24 19:30:21,04:34:16,05:18:17,09:52:33,28.221,6.173772484200292,2.8575816386802804
8004,0102,0019,19-102-260-1638,04,2020-01-24 15:02:17,2020-01-24 20:27:40,2020-01-24 16:24:58,01:22:41,04:02:42,05:25:23,3.984,2.8910300342672848,0.7346411924396865
8005,0102,0019,19-102-260-1640,08,2020-01-24 16:52:09,2020-01-25 00:51:47,2020-01-24 19:23:08,02:30:59,05:28:39,07:59:38,5.763,2.290186554807374,0.7209257071373966
8006,0102,0019,19-102-260-1636,06,2020-01-24 16:54:02,2020-01-24 19:24:34,2020-01-24 19:24:26,02:30:24,00:00:08,02:30:32,16.159,6.446409574468085,6.440699734278121
8007,0102,0019,19-102-260-1639,05,2020-01-24 17:06:26,2020-01-25 01:54:10,2020-01-25 01:54:01,08:47:35,00:00:09,08:47:44,25.987,2.9554004106776177,2.9545603840323396
8008,0102,0019,19-102-260-1634,03,2020-01-24 17:30:39,2020-01-24 19:05:37,2020-01-24 19:05:33,01:34:54,00:00:04,01:34:58,5.268,3.3306638566912534,3.328325728325728
8009,0102,0019,19-102-260-1637,07,2020-01-24 17:30:49,2020-01-24 20:06:52,2020-01-24 20:06:48,02:35:59,00:00:04,02:36:03,16.533,6.359525590340849,6.356808715155399
8010,0102,0019,19-102-260-1634,03,2020-01-24 19:21:35,2020-01-25 02:00:39,2020-01-25 02:00:31,06:38:56,00:00:08,06:39:04,28.511,4.288084893048128,4.286652188439692
8011,0102,0019,19-102-260-1636,06,2020-01-24 19:49:24,2020-01-25 01:31:00,2020-01-24 21:41:50,01:52:26,03:49:10,05:41:36,11.09,5.918173732582271,1.9478922716627634
8012,0102,0019,19-102-260-1638,04,2020-01-24 20:57:29,2020-01-25 02:09:07,2020-01-24 21:22:26,00:24:57,04:46:41,05:11:38,0.889,2.1378757515030062,0.17116269119691946
8013,0039,0002,2-39-89-25,CA-315,2020-01-24 15:31:47,2020-01-24 19:50:13,2020-01-24 19:50:13,04:18:26,00:00:00,04:18:26,3.979,0.9237972397781504,0.9237972397781504
8014,0039,0002,2-39-139-28,CA-303,2020-01-24 15:36:50,2020-01-24 19:57:35,2020-01-24 19:57:35,04:20:45,00:00:00,04:20:45,24.23,5.575455417066156,5.575455417066156
8015,0039,0002,2-39-79-382,CA-491,2020-01-24 15:48:26,2020-01-25 00:33:39,2020-01-25 00:33:39,08:45:13,00:00:00,08:45:13,2.458,0.2807984006600451,0.2807984006600451
8016,0039,0002,2-39-138-29,CA-304,2020-01-24 15:54:54,2020-01-24 20:05:28,2020-01-24 20:05:28,04:10:34,00:00:00,04:10:34,7.026,1.6824264999334841,1.6824264999334841
8017,0039,0002,2-39-79-380,CA-489,2020-01-24 16:01:14,2020-01-24 18:15:33,2020-01-24 18:15:33,02:14:19,00:00:00,02:14:19,0.848,0.37880630351160194,0.37880630351160194
8018,0039,0002,2-39-129-17,CA-307,2020-01-24 16:06:33,2020-01-24 23:26:21,2020-01-24 23:26:21,07:19:48,00:00:00,07:19:48,15.378,2.0979536152796725,2.0979536152796725
8019,0039,0002,2-39-78-364,CA-495,2020-01-24 16:23:49,2020-01-25 01:00:53,2020-01-25 01:00:53,08:37:04,00:00:00,08:37:04,26.381,3.0612300154718923,3.0612300154718923
8020,0039,0002,2-39-127-19,CA-309,2020-01-24 17:03:37,2020-01-25 02:02:44,2020-01-25 02:02:44,08:59:07,00:00:00,08:59:07,4.906,0.5460042662379818,0.5460042662379818
8021,0039,0002,2-39-79-376,CA-324,2020-01-24 17:09:23,2020-01-25 01:26:14,2020-01-25 01:26:14,08:16:51,00:00:00,08:16:51,14.64,1.7679380094595953,1.7679380094595953
8022,0039,0002,2-39-125-21,CA-311,2020-01-24 17:12:09,2020-01-25 03:14:06,2020-01-25 03:14:06,10:01:57,00:00:00,10:01:57,3.704,0.36920009967605283,0.36920009967605283
8023,0039,0002,2-39-124-22,CA-312,2020-01-24 17:27:07,2020-01-25 01:13:02,2020-01-25 01:13:02,07:45:55,00:00:00,07:45:55,7.538,0.9707315328206046,0.9707315328206046
8024,0039,0002,2-39-79-377,CA-325,2020-01-24 17:32:07,2020-01-25 01:58:02,2020-01-25 01:58:02,08:25:55,00:00:00,08:25:55,10.007,1.1867962444407842,1.1867962444407842
8025,0039,0002,2-39-92-442,CA-498,2020-01-24 17:36:48,2020-01-25 01:06:15,2020-01-25 01:06:15,07:29:27,00:00:00,07:29:27,11.817,1.5775280898876405,1.5775280898876405
8026,0039,0002,2-39-123-23,CA-313,2020-01-24 17:38:38,2020-01-24 20:34:33,2020-01-24 20:34:33,02:55:55,00:00:00,02:55:55,5.176,1.765381335859782,1.765381335859782
8027,0039,0002,2-39-78-363,CA-320,2020-01-24 17:39:54,2020-01-25 01:45:52,2020-01-25 01:45:52,08:05:58,00:00:00,08:05:58,2.188,0.27014198504698544,0.27014198504698544
8028,0039,0002,2-39-90-26,CA-316,2020-01-24 17:47:26,2020-01-24 23:47:05,2020-01-24 23:47:05,05:59:39,00:00:00,05:59:39,13.307,2.2199916585569306,2.2199916585569306
8029,0039,0002,2-39-91-437,CA-317,2020-01-24 17:50:56,2020-01-25 04:14:52,2020-01-25 04:14:52,10:23:56,00:00:00,10:23:56,2.117,0.20357944224810343,0.20357944224810343
8030,0039,0002,2-39-95-27,CA-319,2020-01-24 17:52:10,2020-01-25 02:23:48,2020-01-25 02:23:48,08:31:38,00:00:00,08:31:38,11.127,1.3048797967294286,1.3048797967294286
8031,0039,0002,2-39-78-365,CA-321,2020-01-24 17:53:38,2020-01-25 03:16:19,2020-01-25 03:16:19,09:22:41,00:00:00,09:22:41,11.238,1.1983294333698646,1.1983294333698646
8032,0039,0002,2-39-78-360,CA-322,2020-01-24 18:14:57,2020-01-25 02:12:31,2020-01-25 02:12:31,07:57:34,00:00:00,07:57:34,12.474,1.5671948070077477,1.5671948070077477
8033,0039,0002,2-39-90-440,CA-500,2020-01-24 18:51:25,2020-01-24 20:54:14,2020-01-24 20:54:14,02:02:49,00:00:00,02:02:49,0.838,0.4093906907314426,0.4093906907314426
8034,0039,0002,2-39-88-24,CA-314,2020-01-24 18:52:48,2020-01-25 00:42:45,2020-01-25 00:42:45,05:49:57,00:00:00,05:49:57,16.864,2.8913844834976428,2.8913844834976428
8035,0039,0002,2-39-79-383,CA-492,2020-01-24 19:15:24,2020-01-24 22:55:22,2020-01-24 22:55:22,03:39:58,00:00:00,03:39:58,0.916,0.24985603879375662,0.24985603879375662
8036,0039,0002,2-39-91-441,CA-499,2020-01-24 19:25:21,2020-01-25 01:27:57,2020-01-25 01:27:57,06:02:36,00:00:00,06:02:36,34.211,5.660948703805847,5.660948703805847
8037,0039,0002,2-39-78-367,CA-494,2020-01-24 19:38:07,2020-01-25 01:02:21,2020-01-25 01:02:21,05:24:14,00:00:00,05:24:14,14.37,2.659196052225763,2.659196052225763
8038,0039,0002,2-39-79-379,CA-327,2020-01-24 20:22:34,2020-01-25 06:46:15,2020-01-25 06:46:15,10:23:41,00:00:00,10:23:41,6.586,0.6335907645439727,0.6335907645439727
8039,0039,0002,2-39-78-362,CA-496,2020-01-24 20:47:13,2020-01-25 02:37:16,2020-01-25 02:37:16,05:50:03,00:00:00,05:50:03,6.572,1.1264676474789317,1.1264676474789317
8040,0039,0002,2-39-78-366,CA-323,2020-01-24 21:19:11,2020-01-24 23:42:13,2020-01-24 23:42:13,02:23:02,00:00:00,02:23:02,0.772,0.32384059659752973,0.32384059659752973
8041,0039,0002,2-39-95-444,CA-497,2020-01-24 21:20:42,2020-01-25 01:36:46,2020-01-25 01:36:46,04:16:04,00:00:00,04:16:04,0.873,0.20455610518094244,0.20455610518094244
8042,0039,0002,2-39-92-436,CA-318,2020-01-24 21:23:00,2020-01-25 01:29:26,2020-01-25 01:29:26,04:06:26,00:00:00,04:06:26,0.802,0.19526579196537266,0.19526579196537266
8043,0039,0002,2-39-90-440,CA-500,2020-01-24 21:50:08,2020-01-24 23:00:13,2020-01-24 23:00:13,01:10:05,00:00:00,01:10:05,7.945,6.801902497027348,6.801902497027348
8044,0039,0002,2-39-131-30,CA-305,2020-01-24 21:53:02,2020-01-25 03:26:28,2020-01-25 03:26:28,05:33:26,00:00:00,05:33:26,1.644,0.2958312506248125,0.2958312506248125
8045,0039,0002,2-39-78-361,CA-493,2020-01-24 22:26:31,2020-01-25 01:08:23,2020-01-25 01:08:23,02:41:52,00:00:00,02:41:52,2.034,0.7539538714991763,0.7539538714991763
8046,0039,0002,2-39-79-383,CA-492,2020-01-24 23:18:01,2020-01-25 02:17:46,2020-01-25 02:17:46,02:59:45,00:00:00,02:59:45,5.24,1.749095966620306,1.749095966620306
8047,0039,0002,2-39-89-25,CA-315,2020-01-25 00:49:27,2020-01-25 02:29:37,2020-01-25 02:29:37,01:40:10,00:00:00,01:40:10,1.998,1.1968053244592345,1.1968053244592345
8048,0039,0002,2-39-129-17,CA-307,2020-01-25 01:18:51,2020-01-25 02:34:27,2020-01-25 02:34:27,01:15:36,00:00:00,01:15:36,4.377,3.4738095238095235,3.4738095238095235
8049,0039,0002,2-39-79-377,CA-325,2020-01-25 04:45:23,2020-01-25 17:06:48,2020-01-25 17:06:48,12:21:25,00:00:00,12:21:25,27.916,2.2591345397324942,2.2591345397324942
8050,0001,0001,1-1-194-826,AG-1F11,2020-01-24 12:52:57,2020-01-24 21:37:15,2020-01-24 15:37:31,02:44:34,05:59:44,08:44:18,6.211,2.2644926068462627,0.7107762731260729
8051,0001,0001,1-1-178-817,AG-1F09,2020-01-24 12:59:24,2020-01-24 23:03:42,2020-01-24 23:04:41,10:05:17,00:00:59,10:04:18,45.493,4.509590549880222,4.516928677809036
8052,0001,0001,1-1-194-818,AG-1F14,2020-01-24 13:16:15,2020-01-24 18:46:35,2020-01-24 16:19:31,03:03:16,02:27:04,05:30:20,7.37,2.412877409967261,1.3386478304742684
8053,0001,0001,1-1-194-822,AG-1F12,2020-01-24 13:34:38,2020-01-24 23:53:04,2020-01-24 19:56:41,06:22:03,03:56:23,10:18:26,12.196,1.9153513937966236,1.183247992238452
8054,0001,0001,1-1-178-828,AG-1F10,2020-01-24 13:51:37,2020-01-24 18:16:57,2020-01-24 16:57:28,03:05:51,01:19:29,04:25:20,13.257,4.279903147699757,2.9978140703517586
8055,0001,0001,1-1-179-799,AG-3F25,2020-01-24 13:54:33,2020-01-24 19:24:27,2020-01-24 19:25:25,05:30:52,00:00:58,05:29:54,17.823,3.2320572234535567,3.241527735677478
8056,0001,0001,1-1-193-827,AG-1F02,2020-01-24 13:55:12,2020-01-24 18:08:27,2020-01-24 15:16:37,01:21:25,02:51:50,04:13:15,2.339,1.723725690890481,0.5541559723593288
8057,0001,0001,1-1-193-816,AG-1F05,2020-01-24 13:56:15,2020-01-24 22:52:31,2020-01-24 16:19:02,02:22:47,06:33:29,08:56:16,6.473,2.720065367106338,0.7242292391844853
8058,0001,0001,1-1-194-821,AG-1F13,2020-01-24 13:57:13,2020-01-24 23:17:08,2020-01-24 18:46:12,04:48:59,04:30:56,09:19:55,15.058,3.1264086740873176,1.6135972614972467
8059,0001,0001,1-1-193-819,AG-1F06,2020-01-24 13:59:12,2020-01-24 22:50:48,2020-01-24 21:21:40,07:22:28,01:29:08,08:51:36,12.733,1.7266385415097183,1.437133182844244
8060,0001,0001,1-1-193-829,AG-1F03,2020-01-24 14:08:03,2020-01-24 18:18:01,2020-01-24 17:39:23,03:31:20,00:38:38,04:09:58,8.811,2.501545741324921,2.114921989598613
8061,0001,0001,1-1-193-820,AG-1F04,2020-01-24 14:11:06,2020-01-25 02:00:30,2020-01-25 01:59:26,11:48:20,00:01:04,11:49:24,31.057,2.630710588235294,2.6267550042289254
8062,0001,0001,1-1-193-825,AG-1F01,2020-01-24 14:14:27,2020-01-24 23:06:58,2020-01-24 23:07:57,08:53:30,00:00:59,08:52:31,42.046,4.728697282099343,4.737429188444806
8063,0001,0001,1-1-191-804,AG-4F34,2020-01-24 14:19:12,2020-01-25 00:56:40,2020-01-24 20:06:09,05:46:57,04:50:31,10:37:28,30.148,5.213661910938176,2.837607195147459
8064,0001,0001,1-1-178-824,AG-1F07,2020-01-24 14:19:13,2020-01-24 23:34:00,2020-01-24 19:06:33,04:47:20,04:27:27,09:14:47,9.337,1.949721577726218,1.0097996214738485
8065,0001,0001,1-1-179-796,AG-3F24,2020-01-24 14:23:45,2020-01-24 23:24:53,2020-01-24 19:02:44,04:38:59,04:22:09,09:01:08,12.986,2.7928550092598123,1.439866945915979
8066,0001,0001,1-1-178-823,AG-1F08,2020-01-24 14:25:05,2020-01-24 22:54:52,2020-01-24 17:25:05,03:00:00,05:29:47,08:29:47,7.735,2.5783333333333336,0.9103867656193808
8067,0001,0001,1-1-179-810,AG-3F30,2020-01-24 14:26:20,2020-01-25 00:29:46,2020-01-25 00:30:13,10:03:53,00:00:27,10:03:26,20.034,1.990516932078492,1.9920013257471136
8068,0001,0001,1-1-179-788,AG-3F22,2020-01-24 14:28:43,2020-01-24 21:30:03,2020-01-24 19:11:00,04:42:17,02:19:03,07:01:20,15.233,3.23781071027927,2.169256329113924
8069,0001,0001,1-1-179-791,AG-3F26,2020-01-24 14:30:04,2020-01-24 23:47:05,2020-01-24 20:10:43,05:40:39,03:36:22,09:17:01,14.75,2.5979744605900486,1.5888213997187395
8070,0001,0001,1-1-179-794,AG-3F20,2020-01-24 14:33:01,2020-01-24 23:35:43,2020-01-24 21:55:36,07:22:35,01:40:07,09:02:42,40.025,5.426096780267369,4.425096738529574
8071,0001,0001,1-1-179-800,AG-3F32,2020-01-24 14:34:12,2020-01-25 00:27:48,2020-01-24 22:09:00,07:34:48,02:18:48,09:53:36,33.822,4.462005277044855,3.4186657681940704
8072,0001,0001,1-1-179-798,AG-3F18,2020-01-24 14:34:56,2020-01-24 22:37:05,2020-01-24 17:31:40,02:56:44,05:05:25,08:02:09,13.7,4.651075066012825,1.7048636316499015
8073,0001,0001,1-1-191-792,AG-4F37,2020-01-24 14:36:04,2020-01-25 01:24:31,2020-01-24 19:58:44,05:22:40,05:25:47,10:48:27,12.242,2.276404958677686,1.132731899144113
8074,0001,0001,1-1-179-787,AG-3F16,2020-01-24 14:40:54,2020-01-25 00:27:44,2020-01-24 17:49:55,03:09:01,06:37:49,09:46:50,6.324,2.0074420245128297,0.6465890372053394
8075,0001,0001,1-1-179-801,AG-3F21,2020-01-24 14:54:55,2020-01-24 23:36:52,2020-01-24 20:04:11,05:09:16,03:32:41,08:41:57,6.392,1.2400948480275922,0.7347830251939841
8076,0001,0001,1-1-179-790,AG-3F19,2020-01-24 14:56:15,2020-01-25 02:07:13,2020-01-24 17:17:38,02:21:23,08:49:35,11:10:58,6.604,2.8025934221383944,0.5905509463957475
8077,0001,0001,1-1-179-813,AG-3F15,2020-01-24 14:58:02,2020-01-24 22:51:19,2020-01-24 19:32:33,04:34:31,03:18:46,07:53:17,11.525,2.5189727399672153,1.46106983132021
8078,0001,0001,1-1-191-785,AG-4F48,2020-01-24 14:58:57,2020-01-25 00:17:52,2020-01-24 19:55:06,04:56:09,04:22:46,09:18:55,8.146,1.6503798750633127,0.8744774116594604
8079,0001,0001,1-1-179-783,AG-3F29,2020-01-24 15:00:54,2020-01-25 01:21:22,2020-01-24 17:14:13,02:13:19,08:07:09,10:20:28,5.375,2.419052381547693,0.5197700655420651
8080,0001,0001,1-1-179-777,AG-3F28,2020-01-24 15:02:42,2020-01-25 00:36:04,2020-01-24 21:30:11,06:27:29,03:05:53,09:33:22,34.378,5.32327411931696,3.5974885181094125
8081,0001,0001,1-1-191-802,AG-4F44,2020-01-24 15:08:03,2020-01-24 22:56:52,2020-01-24 22:04:03,06:56:00,00:52:49,07:48:49,20.588,2.969423076923077,2.6348892601941056
8082,0001,0001,1-1-179-797,AG-3F23,2020-01-24 15:08:47,2020-01-24 20:13:24,2020-01-24 20:12:59,05:04:12,00:00:25,05:04:37,0.73,0.14398422090729782,0.14378727362258578
